post_id,service_cible,texte_clean,langue,canal,region,sentiment_score,sentiment_label,categorie,date_post
POST_ae1321e612,FREE_MONEY,free money nouveau encore beaucoup bugs,FR,WHATSAPP,ZIGUINCHOR,-0.544,NEGATIF_FORT,TECHNIQUE,2026-05-18
POST_2ddf6b8555,ORANGE_MONEY,orange money cher dafa neka,WO,WHATSAPP,KAOLACK,-0.68,NEGATIF_FORT,TARIF,2026-05-12
POST_1ccef2d5c2,ORANGE_MONEY,les frais cachés orange,FR,RECLAMATION,ZIGUINCHOR,-0.876,NEGATIF_FORT,TARIF,2026-05-14
POST_eb50555b05,WAVE,transaction wave argent débité sans confirmation,FR,TWITTER,THIES,-0.013,NEGATIF,AUTRE,2026-05-21
POST_bc9ec18a8e,SEN_EAU,facture sen eau anormalement élevée,FR,TWITTER,DAKAR,0.004,NEUTRE,AUTRE,2026-05-05
POST_bb18fd525d,ORANGE_MONEY,orange money fraud lost money this morning,EN,RECLAMATION,ZIGUINCHOR,-1.0,NEGATIF_FORT,FRAUDE,2026-05-21
POST_be929e4f18,FREE_MONEY,free money simple pratique pour les petites sommes,FR,RECLAMATION,ZIGUINCHOR,0.769,POSITIF,POSITIF,2026-05-01
POST_b184b5fdc6,TER,application ter bug impossible ticket,FR,TWITTER,ZIGUINCHOR,-0.662,NEGATIF_FORT,TECHNIQUE,2026-05-27
POST_b381c3723e,ORANGE_MONEY,orange money fiable pour les transferts internationaux,FR,FACEBOOK,SAINT_LOUIS,0.84,POSITIF,POSITIF,2026-05-07
POST_3721b5a1be,FREE_MONEY,free money problem duma gënn,WO,TWITTER,KAOLACK,-0.501,NEGATIF_FORT,AUTRE,2026-05-02
POST_ac7f210310,SENELEC,senelec réparé rapidement panne dans mon bravo,FR,FACEBOOK,DAKAR,0.216,NEUTRE,POSITIF,2026-05-27
POST_94e66b1b88,TER,application ter bug impossible ticket,FR,TWITTER,DAKAR,-0.714,NEGATIF_FORT,TECHNIQUE,2026-05-24
POST_90e3656c7f,SENELEC,coupure électrique pendant senelec scandaleux,FR,RECLAMATION,ZIGUINCHOR,-0.885,NEGATIF_FORT,AUTRE,2026-05-21
POST_0b6e187a95,SEN_EAU,sen eau problem dafa neka,WO,RECLAMATION,ZIGUINCHOR,-0.705,NEGATIF_FORT,AUTRE,2026-05-22
POST_7d84563f16,SEN_EAU,sen eau pression faible depuis une scandaleux,FR,TWITTER,SAINT_LOUIS,-0.81,NEGATIF_FORT,AUTRE,2026-05-18
POST_51c0747bc4,ORANGE_MONEY,orange money encore panne inacceptable,FR,TWITTER,DAKAR,-0.799,NEGATIF_FORT,TECHNIQUE,2026-05-07
POST_635a7fafc6,WAVE,encore une fois wave inadmissible,FR,TWITTER,SAINT_LOUIS,-0.754,NEGATIF_FORT,TECHNIQUE,2026-05-07
POST_4960941fe3,TER,ter ponctuel voyage confortable,FR,FACEBOOK,SAINT_LOUIS,-0.082,NEGATIF,AUTRE,2026-05-04
POST_7975b39ae6,SENELEC,application senelec bien paiement facile maintenant,FR,WHATSAPP,KAOLACK,0.609,POSITIF,POSITIF,2026-05-03
POST_3f15d4ce17,TER,application ter bug impossible ticket,FR,FACEBOOK,KAOLACK,-0.684,NEGATIF_FORT,TECHNIQUE,2026-05-18
POST_aaa734f8c2,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,WHATSAPP,KAOLACK,-0.547,NEGATIF_FORT,AUTRE,2026-05-12
POST_4f8652afe2,TER,ter pratique rapide entre dakar top,FR,TWITTER,THIES,0.737,POSITIF,POSITIF,2026-05-02
POST_d1561b3130,ORANGE_MONEY,orange money dafa problem nekkul,WO,FACEBOOK,SAINT_LOUIS,-0.661,NEGATIF_FORT,TECHNIQUE,2026-05-17
POST_51d4963b7b,WAVE,frais wave trop cher orange money moins cher,FR,RECLAMATION,DAKAR,-0.659,NEGATIF_FORT,TARIF,2026-05-06
POST_cea515ebc5,TER,ter dafa rafet,WO,FACEBOOK,ZIGUINCHOR,0.925,POSITIF,POSITIF,2026-05-19
POST_f97318355b,TER,ter retard encore infos temps réel impossible,FR,TWITTER,DAKAR,-0.744,NEGATIF_FORT,AUTRE,2026-05-14
POST_c42e100c57,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,RECLAMATION,KAOLACK,-0.645,NEGATIF_FORT,AUTRE,2026-05-08
POST_2d6b2c668c,WAVE,mon transfert wave est bloqué depuis impossible joindre support,FR,WHATSAPP,ZIGUINCHOR,-0.621,NEGATIF_FORT,SERVICE_CLIENT,2026-05-25
POST_9a9f2249e9,WAVE,mon transfert wave est bloqué depuis impossible joindre support,FR,WHATSAPP,KAOLACK,-0.75,NEGATIF_FORT,SERVICE_CLIENT,2026-05-28
POST_33fec6d370,ORANGE_MONEY,orange money encore panne inacceptable,FR,WHATSAPP,DAKAR,-0.913,NEGATIF_FORT,TECHNIQUE,2026-05-22
POST_f6fbcd60fd,WAVE,wave dafa dafa yomb,WO,TWITTER,ZIGUINCHOR,0.876,POSITIF,POSITIF,2026-05-26
POST_b63f1b84df,TER,ter dafa rafet,WO,FACEBOOK,KAOLACK,0.835,POSITIF,POSITIF,2026-05-21
POST_a978bd6dd4,ORANGE_MONEY,les frais cachés orange,FR,WHATSAPP,THIES,-0.988,NEGATIF_FORT,TARIF,2026-05-04
POST_b7cf90bbf8,ORANGE_MONEY,orange money cher dafa neka,WO,TWITTER,SAINT_LOUIS,-0.814,NEGATIF_FORT,TARIF,2026-05-25
POST_0289cbee6e,TER,application ter bug impossible ticket,FR,RECLAMATION,ZIGUINCHOR,-0.545,NEGATIF_FORT,TECHNIQUE,2026-05-30
POST_d17c0de3f0,WAVE,wave dafa duma gënn xaalis,WO,TWITTER,THIES,-0.867,NEGATIF_FORT,TECHNIQUE,2026-05-13
POST_7bd60e52ea,ORANGE_MONEY,orange money fraud lost money this morning,EN,RECLAMATION,THIES,-0.883,NEGATIF_FORT,FRAUDE,2026-05-17
POST_72f3e75c3d,SEN_EAU,facture sen eau anormalement élevée,FR,RECLAMATION,KAOLACK,0.093,NEUTRE,AUTRE,2026-05-19
POST_55392efff8,SEN_EAU,sen eau pression faible depuis une scandaleux,FR,FACEBOOK,KAOLACK,-0.89,NEGATIF_FORT,AUTRE,2026-05-12
POST_64d24861c2,SENELEC,coupure senelec depuis quand que revient,FR,WHATSAPP,KAOLACK,-0.055,NEGATIF,AUTRE,2026-05-23
POST_98ef2b5349,ORANGE_MONEY,orange money fiable pour les transferts internationaux,FR,WHATSAPP,SAINT_LOUIS,0.762,POSITIF,POSITIF,2026-05-15
POST_575dc512ec,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,WHATSAPP,THIES,0.716,POSITIF,POSITIF,2026-05-07
POST_713b775c4a,ORANGE_MONEY,orange money fraud lost money this morning,EN,FACEBOOK,SAINT_LOUIS,-1.0,NEGATIF_FORT,FRAUDE,2026-05-20
POST_343ceae525,SENELEC,senelec problem dafa metti,WO,RECLAMATION,DAKAR,-0.62,NEGATIF_FORT,AUTRE,2026-05-10
POST_37af5d76e2,ORANGE_MONEY,orange money compte bloqué sans scandaleux,FR,RECLAMATION,KAOLACK,-0.791,NEGATIF_FORT,TECHNIQUE,2026-05-04
POST_60fda86447,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,RECLAMATION,THIES,0.818,POSITIF,POSITIF,2026-05-14
POST_79ef4e15e8,TER,ter ponctuel voyage confortable,FR,FACEBOOK,SAINT_LOUIS,0.079,NEUTRE,AUTRE,2026-05-19
POST_8d9af18cff,TER,ter dafa rafet,WO,TWITTER,KAOLACK,0.943,POSITIF,POSITIF,2026-05-13
POST_031c43feb3,SENELEC,senelec problem dafa metti,WO,TWITTER,DAKAR,-0.627,NEGATIF_FORT,AUTRE,2026-05-03
POST_e90f99a558,TER,application ter bug impossible ticket,FR,WHATSAPP,KAOLACK,-0.557,NEGATIF_FORT,TECHNIQUE,2026-05-24
POST_9f70aed6a4,FREE_MONEY,free money simple pratique pour les petites sommes,FR,TWITTER,KAOLACK,0.702,POSITIF,POSITIF,2026-05-25
POST_50a853150f,WAVE,encore une fois wave inadmissible,FR,TWITTER,DAKAR,-0.765,NEGATIF_FORT,TECHNIQUE,2026-05-19
POST_58311239c5,WAVE,frais wave trop cher orange money moins cher,FR,FACEBOOK,SAINT_LOUIS,-0.788,NEGATIF_FORT,TARIF,2026-05-13
POST_7ca41a49c9,TER,ter dafa rafet,WO,FACEBOOK,ZIGUINCHOR,0.816,POSITIF,POSITIF,2026-05-12
POST_bbe1c63338,SEN_EAU,sen eau problem dafa neka,WO,RECLAMATION,KAOLACK,-0.739,NEGATIF_FORT,AUTRE,2026-05-23
POST_f6ca1390d8,SEN_EAU,est revenue après sen eau enfin réactif,FR,FACEBOOK,KAOLACK,-0.097,NEGATIF,AUTRE,2026-05-06
POST_c4f424c73f,FREE_MONEY,free money lent par rapport améliorer,FR,TWITTER,DAKAR,-0.487,NEGATIF,TECHNIQUE,2026-05-24
POST_ec94aa2add,FREE_MONEY,compte free money bloqué sans explication support,FR,WHATSAPP,KAOLACK,-0.729,NEGATIF_FORT,TECHNIQUE,2026-05-01
POST_b353d507af,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,WHATSAPP,DAKAR,0.757,POSITIF,POSITIF,2026-05-09
POST_58afad512e,TER,ter dafa rafet,WO,WHATSAPP,SAINT_LOUIS,0.847,POSITIF,POSITIF,2026-05-29
POST_6cc15f864a,SEN_EAU,facture sen eau anormalement élevée,FR,TWITTER,SAINT_LOUIS,-0.047,NEGATIF,AUTRE,2026-05-05
POST_06c3625b9d,SEN_EAU,facture sen eau anormalement élevée,FR,WHATSAPP,ZIGUINCHOR,0.055,NEUTRE,AUTRE,2026-05-02
POST_8a4b36a891,TER,ter retard encore infos temps réel impossible,FR,RECLAMATION,SAINT_LOUIS,-0.639,NEGATIF_FORT,AUTRE,2026-05-03
POST_a3dc5b7bc7,SENELEC,senelec réparé rapidement panne dans mon bravo,FR,WHATSAPP,ZIGUINCHOR,0.237,NEUTRE,POSITIF,2026-05-14
POST_c14436069a,ORANGE_MONEY,orange money fiable pour les transferts internationaux,FR,TWITTER,KAOLACK,0.763,POSITIF,POSITIF,2026-05-12
POST_de48dc6ac4,TER,application ter bug impossible ticket,FR,WHATSAPP,DAKAR,-0.701,NEGATIF_FORT,TECHNIQUE,2026-05-04
POST_7f32ee5827,FREE_MONEY,free money simple pratique pour les petites sommes,FR,WHATSAPP,ZIGUINCHOR,0.653,POSITIF,POSITIF,2026-05-07
POST_eb2456e630,TER,ter pratique rapide entre dakar top,FR,RECLAMATION,DAKAR,0.742,POSITIF,POSITIF,2026-05-06
POST_cc07a5f71e,TER,application ter bug impossible ticket,FR,FACEBOOK,ZIGUINCHOR,-0.536,NEGATIF_FORT,TECHNIQUE,2026-05-07
POST_13ae1b7460,FREE_MONEY,compte free money bloqué sans explication support,FR,WHATSAPP,ZIGUINCHOR,-0.792,NEGATIF_FORT,TECHNIQUE,2026-05-01
POST_fe08e61ccd,SENELEC,application senelec bien paiement facile maintenant,FR,WHATSAPP,DAKAR,0.631,POSITIF,POSITIF,2026-05-14
POST_cb7800dabd,FREE_MONEY,compte free money bloqué sans explication support,FR,RECLAMATION,KAOLACK,-0.739,NEGATIF_FORT,TECHNIQUE,2026-05-13
POST_36c6d98d0a,SEN_EAU,sen eau problem dafa neka,WO,WHATSAPP,ZIGUINCHOR,-0.792,NEGATIF_FORT,AUTRE,2026-05-05
POST_6c13dbdf0b,SENELEC,senelec problem dafa metti,WO,RECLAMATION,ZIGUINCHOR,-0.701,NEGATIF_FORT,AUTRE,2026-05-29
POST_401730114f,ORANGE_MONEY,orange money fiable pour les transferts internationaux,FR,TWITTER,ZIGUINCHOR,0.822,POSITIF,POSITIF,2026-05-20
POST_6d7f0d43e0,TER,application ter bug impossible ticket,FR,WHATSAPP,SAINT_LOUIS,-0.713,NEGATIF_FORT,TECHNIQUE,2026-05-08
POST_20134bff88,WAVE,wave remboursé top,FR,TWITTER,DAKAR,0.856,POSITIF,POSITIF,2026-05-16
POST_c8a12c2717,ORANGE_MONEY,orange money cher dafa neka,WO,WHATSAPP,ZIGUINCHOR,-0.668,NEGATIF_FORT,TARIF,2026-05-04
POST_05d955dae7,TER,ter retard encore infos temps réel impossible,FR,WHATSAPP,DAKAR,-0.6,NEGATIF_FORT,AUTRE,2026-05-06
POST_cb6b916887,SEN_EAU,sen eau pression faible depuis une scandaleux,FR,FACEBOOK,ZIGUINCHOR,-0.838,NEGATIF_FORT,AUTRE,2026-05-29
POST_4088c2a738,SENELEC,coupure électrique pendant senelec scandaleux,FR,TWITTER,KAOLACK,-0.895,NEGATIF_FORT,AUTRE,2026-05-15
POST_b1c70c73cd,TER,application ter bug impossible ticket,FR,FACEBOOK,THIES,-0.589,NEGATIF_FORT,TECHNIQUE,2026-05-30
POST_87043372c3,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,TWITTER,ZIGUINCHOR,-0.692,NEGATIF_FORT,AUTRE,2026-05-28
POST_94fff9ddae,SENELEC,facture senelec frais anormaux mois,FR,WHATSAPP,THIES,-0.063,NEGATIF,TARIF,2026-05-05
POST_5b6179a163,SEN_EAU,pas depuis jours sen eau répond pas,FR,RECLAMATION,KAOLACK,-0.004,NEGATIF,AUTRE,2026-05-18
POST_583fa4ec1d,ORANGE_MONEY,orange money encore panne inacceptable,FR,FACEBOOK,THIES,-0.835,NEGATIF_FORT,TECHNIQUE,2026-05-13
POST_da3eab6212,TER,ter bondé aux heures prévoir extension nécessaire,FR,FACEBOOK,THIES,-0.056,NEGATIF,AUTRE,2026-05-20
POST_f5fba2baa4,ORANGE_MONEY,orange money compte bloqué sans scandaleux,FR,FACEBOOK,KAOLACK,-0.855,NEGATIF_FORT,TECHNIQUE,2026-05-19
POST_a39e69289a,WAVE,wave dafa dafa yomb,WO,WHATSAPP,THIES,0.802,POSITIF,POSITIF,2026-05-04
POST_e50f4eb2a4,TER,ter bondé aux heures prévoir extension nécessaire,FR,RECLAMATION,ZIGUINCHOR,-0.01,NEGATIF,AUTRE,2026-05-25
POST_a9be94e398,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,WHATSAPP,DAKAR,0.845,POSITIF,POSITIF,2026-05-04
POST_40f55ef1e1,TER,ter dafa rafet,WO,TWITTER,KAOLACK,0.765,POSITIF,POSITIF,2026-05-24
POST_1b59689eed,ORANGE_MONEY,les frais cachés orange,FR,RECLAMATION,THIES,-0.882,NEGATIF_FORT,TARIF,2026-05-13
POST_89a440eac1,TER,application ter bug impossible ticket,FR,TWITTER,SAINT_LOUIS,-0.66,NEGATIF_FORT,TECHNIQUE,2026-05-23
POST_40606e3984,TER,application ter bug impossible ticket,FR,TWITTER,DAKAR,-0.653,NEGATIF_FORT,TECHNIQUE,2026-05-14
POST_17171f90be,SENELEC,senelec réparé rapidement panne dans mon bravo,FR,FACEBOOK,THIES,0.313,POSITIF,POSITIF,2026-05-22
POST_7fc04900d5,SEN_EAU,est revenue après sen eau enfin réactif,FR,RECLAMATION,THIES,0.025,NEUTRE,AUTRE,2026-05-24
POST_ba035a3085,SENELEC,senelec dafa xam dina tax,WO,WHATSAPP,KAOLACK,-0.76,NEGATIF_FORT,TECHNIQUE,2026-05-22
POST_c802a0f56f,SEN_EAU,est revenue après sen eau enfin réactif,FR,WHATSAPP,SAINT_LOUIS,0.057,NEUTRE,AUTRE,2026-05-06
POST_588a3d30d2,TER,ter dafa rafet,WO,FACEBOOK,DAKAR,0.859,POSITIF,POSITIF,2026-05-16
POST_2c5e8c0a13,SEN_EAU,sen eau pression faible depuis une scandaleux,FR,FACEBOOK,DAKAR,-0.814,NEGATIF_FORT,AUTRE,2026-05-11
POST_ccd46de749,WAVE,frais wave trop cher orange money moins cher,FR,RECLAMATION,KAOLACK,-0.824,NEGATIF_FORT,TARIF,2026-05-21
POST_7b97efbf91,FREE_MONEY,free money lent par rapport améliorer,FR,TWITTER,THIES,-0.568,NEGATIF_FORT,TECHNIQUE,2026-05-16
POST_3d1b07b684,SENELEC,application senelec bien paiement facile maintenant,FR,TWITTER,KAOLACK,0.736,POSITIF,POSITIF,2026-05-30
POST_af63e72688,TER,ter bondé aux heures prévoir extension nécessaire,FR,FACEBOOK,ZIGUINCHOR,0.025,NEUTRE,AUTRE,2026-05-14
POST_9f4cad9fa6,TER,ter retard encore infos temps réel impossible,FR,RECLAMATION,DAKAR,-0.563,NEGATIF_FORT,AUTRE,2026-05-19
POST_ef945ce464,SENELEC,application senelec bien paiement facile maintenant,FR,FACEBOOK,DAKAR,0.76,POSITIF,POSITIF,2026-05-25
POST_17cacd51e2,SEN_EAU,sen eau service client attente interminable,FR,WHATSAPP,ZIGUINCHOR,0.094,NEUTRE,SERVICE_CLIENT,2026-05-21
POST_abe94fed81,SENELEC,application senelec bien paiement facile maintenant,FR,WHATSAPP,DAKAR,0.701,POSITIF,POSITIF,2026-05-13
POST_170ace239c,TER,ter bondé aux heures prévoir extension nécessaire,FR,WHATSAPP,ZIGUINCHOR,0.079,NEUTRE,AUTRE,2026-05-29
POST_48e953ebdb,WAVE,encore une fois wave inadmissible,FR,WHATSAPP,THIES,-0.707,NEGATIF_FORT,TECHNIQUE,2026-05-09
POST_b6c9f682aa,SENELEC,facture senelec frais anormaux mois,FR,TWITTER,DAKAR,-0.069,NEGATIF,TARIF,2026-05-02
POST_980816088e,FREE_MONEY,free money simple pratique pour les petites sommes,FR,WHATSAPP,SAINT_LOUIS,0.686,POSITIF,POSITIF,2026-05-17
POST_1313732275,TER,ter ponctuel voyage confortable,FR,RECLAMATION,DAKAR,0.054,NEUTRE,AUTRE,2026-05-26
POST_b2cdaea5e4,SEN_EAU,facture sen eau anormalement élevée,FR,FACEBOOK,DAKAR,-0.09,NEGATIF,AUTRE,2026-05-15
POST_bd3017afb8,SEN_EAU,sen eau pression faible depuis une scandaleux,FR,FACEBOOK,DAKAR,-0.784,NEGATIF_FORT,AUTRE,2026-05-07
POST_28aff4ef92,SEN_EAU,sen eau pression faible depuis une scandaleux,FR,RECLAMATION,DAKAR,-0.811,NEGATIF_FORT,AUTRE,2026-05-05
POST_1054d90305,SENELEC,senelec délestage tous les ras bol,FR,FACEBOOK,DAKAR,-0.79,NEGATIF_FORT,AUTRE,2026-05-29
POST_af40400af4,TER,ter pratique rapide entre dakar top,FR,TWITTER,THIES,0.805,POSITIF,POSITIF,2026-05-15
POST_1bb516484f,WAVE,mon transfert wave est bloqué depuis impossible joindre support,FR,WHATSAPP,KAOLACK,-0.72,NEGATIF_FORT,SERVICE_CLIENT,2026-05-14
POST_7defa6ec88,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,WHATSAPP,THIES,-0.682,NEGATIF_FORT,AUTRE,2026-05-07
POST_0b0d530a50,SEN_EAU,sen eau pression faible depuis une scandaleux,FR,WHATSAPP,DAKAR,-0.838,NEGATIF_FORT,AUTRE,2026-05-11
POST_dc2f9fed2c,SEN_EAU,sen eau pression faible depuis une scandaleux,FR,TWITTER,DAKAR,-0.86,NEGATIF_FORT,AUTRE,2026-05-19
POST_396d35f645,FREE_MONEY,free money simple pratique pour les petites sommes,FR,TWITTER,DAKAR,0.667,POSITIF,POSITIF,2026-05-10
POST_6da0716e8f,SEN_EAU,est revenue après sen eau enfin réactif,FR,TWITTER,ZIGUINCHOR,-0.013,NEGATIF,AUTRE,2026-05-28
POST_dc819c1e27,SEN_EAU,sen eau service client attente interminable,FR,RECLAMATION,KAOLACK,0.041,NEUTRE,SERVICE_CLIENT,2026-05-17
POST_28fab60d37,FREE_MONEY,free money lent par rapport améliorer,FR,WHATSAPP,DAKAR,-0.411,NEGATIF,TECHNIQUE,2026-05-05
POST_dcff82bd27,TER,ter bondé aux heures prévoir extension nécessaire,FR,TWITTER,THIES,0.081,NEUTRE,AUTRE,2026-05-23
POST_b1c78ee680,WAVE,frais wave trop cher orange money moins cher,FR,TWITTER,ZIGUINCHOR,-0.665,NEGATIF_FORT,TARIF,2026-05-24
POST_27f9ebfdd4,FREE_MONEY,free money dafa baax mais support dafa teye,WO,FACEBOOK,KAOLACK,0.076,NEUTRE,TECHNIQUE,2026-05-01
POST_14946ed77a,SEN_EAU,sen eau pression faible depuis une scandaleux,FR,FACEBOOK,ZIGUINCHOR,-0.842,NEGATIF_FORT,AUTRE,2026-05-28
POST_dc911c6353,ORANGE_MONEY,orange money compte bloqué sans scandaleux,FR,TWITTER,DAKAR,-0.683,NEGATIF_FORT,TECHNIQUE,2026-05-28
POST_4a6fd428b2,TER,ter ponctuel voyage confortable,FR,FACEBOOK,DAKAR,0.092,NEUTRE,AUTRE,2026-05-07
POST_eca2f4a170,WAVE,wave rapide meilleur service mobile money sénégal,FR,WHATSAPP,ZIGUINCHOR,0.829,POSITIF,POSITIF,2026-05-23
POST_b0041bdd05,TER,ter ponctuel voyage confortable,FR,FACEBOOK,SAINT_LOUIS,-0.039,NEGATIF,AUTRE,2026-05-22
POST_6578ecb674,ORANGE_MONEY,orange money encore panne inacceptable,FR,TWITTER,KAOLACK,-0.74,NEGATIF_FORT,TECHNIQUE,2026-05-08
POST_872119d728,TER,ter dafa rafet,WO,FACEBOOK,SAINT_LOUIS,0.942,POSITIF,POSITIF,2026-05-08
POST_473eaf5ade,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,RECLAMATION,THIES,-0.503,NEGATIF_FORT,AUTRE,2026-05-28
POST_3f0e6f82f1,TER,ter ponctuel voyage confortable,FR,RECLAMATION,DAKAR,-0.094,NEGATIF,AUTRE,2026-05-06
POST_cd2fa32e9e,FREE_MONEY,free money problem duma gënn,WO,RECLAMATION,THIES,-0.694,NEGATIF_FORT,AUTRE,2026-05-27
POST_873876c21b,SENELEC,senelec dafa xam dina tax,WO,RECLAMATION,DAKAR,-0.841,NEGATIF_FORT,TECHNIQUE,2026-05-04
POST_86981c632f,TER,ter dafa rafet,WO,WHATSAPP,THIES,0.81,POSITIF,POSITIF,2026-05-21
POST_4f0a32f2e8,WAVE,wave dafa dafa yomb,WO,FACEBOOK,DAKAR,0.941,POSITIF,POSITIF,2026-05-15
POST_25ebd76564,WAVE,wave dafa duma gënn xaalis,WO,TWITTER,KAOLACK,-0.95,NEGATIF_FORT,TECHNIQUE,2026-05-06
POST_ebbe1630c5,FREE_MONEY,free money problem duma gënn,WO,FACEBOOK,KAOLACK,-0.601,NEGATIF_FORT,AUTRE,2026-05-11
POST_56aa4e2137,SEN_EAU,facture sen eau anormalement élevée,FR,RECLAMATION,ZIGUINCHOR,0.092,NEUTRE,AUTRE,2026-05-10
POST_cc8f9fe880,SENELEC,senelec dafa xam dina tax,WO,RECLAMATION,KAOLACK,-0.764,NEGATIF_FORT,TECHNIQUE,2026-05-06
POST_8d6a578c56,TER,ter pratique rapide entre dakar top,FR,WHATSAPP,DAKAR,0.68,POSITIF,POSITIF,2026-05-27
POST_612d365071,ORANGE_MONEY,orange money cher dafa neka,WO,TWITTER,ZIGUINCHOR,-0.837,NEGATIF_FORT,TARIF,2026-05-08
POST_02ab0f0015,FREE_MONEY,compte free money bloqué sans explication support,FR,RECLAMATION,KAOLACK,-0.653,NEGATIF_FORT,TECHNIQUE,2026-05-09
POST_bd9726719a,WAVE,transaction wave argent débité sans confirmation,FR,TWITTER,DAKAR,-0.092,NEGATIF,AUTRE,2026-05-03
POST_080a0ee472,FREE_MONEY,free money lent par rapport améliorer,FR,RECLAMATION,SAINT_LOUIS,-0.575,NEGATIF_FORT,TECHNIQUE,2026-05-02
POST_99ef190946,TER,ter bondé aux heures prévoir extension nécessaire,FR,RECLAMATION,THIES,-0.035,NEGATIF,AUTRE,2026-05-29
POST_a835d7018d,TER,ter pratique rapide entre dakar top,FR,FACEBOOK,THIES,0.75,POSITIF,POSITIF,2026-05-09
POST_a9748d0fbd,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,WHATSAPP,ZIGUINCHOR,-0.651,NEGATIF_FORT,AUTRE,2026-05-18
POST_83b233519b,FREE_MONEY,free money gratuit pour les transferts entre abonnés free,FR,FACEBOOK,KAOLACK,0.852,POSITIF,POSITIF,2026-05-11
POST_77f67c9748,SENELEC,coupure électrique pendant senelec scandaleux,FR,FACEBOOK,DAKAR,-0.819,NEGATIF_FORT,AUTRE,2026-05-02
POST_2b6b55811f,TER,ter bondé aux heures prévoir extension nécessaire,FR,WHATSAPP,DAKAR,-0.075,NEGATIF,AUTRE,2026-05-25
POST_356e1afcae,FREE_MONEY,free money dafa baax mais support dafa teye,WO,WHATSAPP,KAOLACK,0.025,NEUTRE,TECHNIQUE,2026-05-27
POST_da708d0a17,FREE_MONEY,free money simple pratique pour les petites sommes,FR,FACEBOOK,SAINT_LOUIS,0.662,POSITIF,POSITIF,2026-05-16
POST_51f786d8af,ORANGE_MONEY,service orange money efficace pour les paiements factures,FR,RECLAMATION,KAOLACK,0.788,POSITIF,POSITIF,2026-05-16
POST_da3c452e8e,WAVE,wave remboursé top,FR,TWITTER,DAKAR,0.796,POSITIF,POSITIF,2026-05-23
POST_2483fbbc8f,SENELEC,senelec délestage tous les ras bol,FR,WHATSAPP,ZIGUINCHOR,-0.674,NEGATIF_FORT,AUTRE,2026-05-08
POST_e2663221e2,WAVE,wave remboursé top,FR,TWITTER,THIES,0.841,POSITIF,POSITIF,2026-05-22
POST_7798938859,WAVE,wave dafa dafa yomb,WO,RECLAMATION,THIES,0.834,POSITIF,POSITIF,2026-05-07
POST_9cc7474821,SENELEC,coupure senelec depuis quand que revient,FR,TWITTER,ZIGUINCHOR,0.069,NEUTRE,AUTRE,2026-05-29
POST_bff15bccd3,SENELEC,senelec réparé rapidement panne dans mon bravo,FR,FACEBOOK,ZIGUINCHOR,0.305,POSITIF,POSITIF,2026-05-14
POST_e2bb786cf4,SEN_EAU,sen eau problem dafa neka,WO,WHATSAPP,ZIGUINCHOR,-0.605,NEGATIF_FORT,AUTRE,2026-05-01
POST_e38c845131,TER,ter ponctuel voyage confortable,FR,TWITTER,DAKAR,-0.095,NEGATIF,AUTRE,2026-05-15
POST_1993ead59e,SENELEC,senelec problem dafa metti,WO,FACEBOOK,THIES,-0.637,NEGATIF_FORT,AUTRE,2026-05-12
POST_c5d1dc8fe7,ORANGE_MONEY,remboursement orange money jamais reçu après semaines,FR,WHATSAPP,ZIGUINCHOR,-0.615,NEGATIF_FORT,AUTRE,2026-05-24
POST_2046e89bf5,SEN_EAU,facture sen eau anormalement élevée,FR,TWITTER,ZIGUINCHOR,-0.0,NEGATIF,AUTRE,2026-05-12
POST_d186b29166,SENELEC,senelec dafa xam dina tax,WO,FACEBOOK,KAOLACK,-0.801,NEGATIF_FORT,TECHNIQUE,2026-05-29
POST_df15be739e,ORANGE_MONEY,orange money cher dafa neka,WO,FACEBOOK,SAINT_LOUIS,-0.842,NEGATIF_FORT,TARIF,2026-05-17
POST_efc33e8726,SEN_EAU,facture sen eau anormalement élevée,FR,WHATSAPP,KAOLACK,0.002,NEUTRE,AUTRE,2026-05-30
POST_7d45e1c1dd,ORANGE_MONEY,orange money encore panne inacceptable,FR,FACEBOOK,ZIGUINCHOR,-0.809,NEGATIF_FORT,TECHNIQUE,2026-05-15
POST_deb638e6f5,TER,application ter bug impossible ticket,FR,FACEBOOK,DAKAR,-0.53,NEGATIF_FORT,TECHNIQUE,2026-05-14
POST_4e8f01e1b0,WAVE,encore une fois wave inadmissible,FR,TWITTER,ZIGUINCHOR,-0.883,NEGATIF_FORT,TECHNIQUE,2026-05-26
POST_9b42c9dd44,SEN_EAU,pas depuis jours sen eau répond pas,FR,FACEBOOK,SAINT_LOUIS,0.07,NEUTRE,AUTRE,2026-05-18
